Date,Open,High,Low,Close,Adj Close,Volume
2016-04-11,10.488333,10.601667,10.276667,10.288333,10.131349,22318800
2016-04-12,10.326667,10.628333,10.246667,10.585000,10.423491,20617800
2016-04-13,10.735000,10.913333,10.721667,10.895000,10.728760,16702800
2016-04-14,10.913333,10.993333,10.836667,10.903333,10.736965,8860800
2016-04-15,10.898333,10.920000,10.800000,10.853333,10.687728,6424800
2016-04-18,10.756667,11.096667,10.740000,11.091667,10.922426,10927200
2016-04-19,11.170000,11.241667,11.043333,11.196667,11.025824,11847600
2016-04-20,11.205000,11.356667,11.115000,11.223333,11.052082,8164200
2016-04-21,11.226667,11.250000,10.995000,11.046667,10.878112,12381000
2016-04-22,10.980000,11.093333,10.876667,11.053333,10.884677,11014200
2016-04-25,10.936667,10.990000,10.820000,10.988333,10.820669,12382200
2016-04-26,11.050000,11.128333,10.946667,11.048333,10.879752,9404400
2016-04-27,10.965000,11.176667,10.898333,11.106667,10.937196,12157200
2016-04-28,10.961667,11.166667,10.723333,10.813333,10.648337,15198000
2016-04-29,10.683333,10.750000,10.423333,10.635000,10.472726,22363800
2016-05-02,10.721667,10.910000,10.640000,10.871667,10.705784,11390400
2016-05-03,10.648333,10.690000,10.455000,10.591667,10.430056,16645200
2016-05-04,10.408333,10.543333,10.323333,10.405000,10.246236,16798200
2016-05-05,10.496667,10.561667,10.330000,10.413333,10.254443,15436800
2016-05-06,10.271667,10.526667,10.241667,10.515000,10.354559,15111600
2016-05-09,10.486667,10.621667,10.465000,10.555000,10.393947,13408200
2016-05-10,10.666667,10.940000,10.660000,10.936667,10.769793,10549200
2016-05-11,10.850000,10.916667,10.630000,10.636667,10.474368,15173400
2016-05-12,10.760000,10.780000,10.455000,10.635000,10.472726,16370400
2016-05-13,10.586667,10.681667,10.301667,10.353333,10.195359,14529600
2016-05-16,10.388333,10.750000,10.380000,10.660000,10.497344,13929600
2016-05-17,10.616667,10.663333,10.270000,10.370000,10.211771,15764400
2016-05-18,10.301667,10.581667,10.181667,10.383333,10.224900,18151800
2016-05-19,10.245000,10.316667,10.050000,10.273333,10.116577,19117800
2016-05-20,10.381667,10.550000,10.365000,10.460000,10.300397,11681400
2016-05-23,10.460000,10.511667,10.380000,10.408333,10.249517,8984400
2016-05-24,10.563333,10.876667,10.556667,10.820000,10.654903,15366000
2016-05-25,10.943333,11.115000,10.935000,11.036667,10.868264,12418800
2016-05-26,11.070000,11.108333,10.993333,11.048333,10.879752,6744600
2016-05-27,11.078333,11.186667,11.071667,11.183333,11.012695,6379800
2016-05-31,11.245000,11.263333,11.021667,11.130000,10.960175,9752400
2016-06-01,11.010000,11.226667,10.975000,11.191667,11.020900,7132200
2016-06-02,11.118333,11.300000,11.028333,11.300000,11.127581,6678000
2016-06-03,11.186667,11.260000,10.965000,11.201667,11.030748,15911400
2016-06-06,11.263333,11.428333,11.233333,11.366667,11.193229,9647400
2016-06-07,11.393333,11.521667,11.390000,11.408333,11.234260,7557000
2016-06-08,11.440000,11.551667,11.420000,11.521667,11.345864,6874800
2016-06-09,11.386667,11.505000,11.338333,11.478333,11.303193,8671200
2016-06-10,11.208333,11.278333,11.051667,11.148333,10.978228,16023000
2016-06-13,11.030000,11.198333,10.878333,10.900000,10.733684,14246400
2016-06-14,10.826667,10.936667,10.653333,10.840000,10.674600,21280800
2016-06-15,10.901667,11.011667,10.746667,10.781667,10.617156,19802400
2016-06-16,10.613333,10.908333,10.441667,10.880000,10.713988,18682800
2016-06-17,10.865000,10.865000,10.635000,10.756667,10.592536,16877400
2016-06-20,11.116667,11.236667,10.946667,10.963333,10.796050,14733000
2016-06-21,11.033333,11.130000,10.951667,11.055000,10.886320,8449800
2016-06-22,11.040000,11.205000,10.960000,10.980000,10.826010,11016600
2016-06-23,11.243333,11.416667,11.170000,11.415000,11.254908,14197200
2016-06-24,10.235000,10.780000,10.105000,10.175000,10.032300,35744400
2016-06-27,9.938333,9.938333,9.500000,9.625000,9.490013,25602600
2016-06-28,9.915000,10.155000,9.856667,10.146667,10.004363,24363600
2016-06-29,10.396667,10.710000,10.383333,10.678333,10.528572,22503000
2016-06-30,10.750000,11.116667,10.653333,11.093333,10.937752,26167800
2016-07-01,11.086667,11.268333,11.085000,11.171667,11.014988,16023000
2016-07-05,11.021667,11.040000,10.825000,10.945000,10.791499,15690000
2016-07-06,10.841667,11.155000,10.721667,11.128333,10.972262,18541200
2016-07-07,11.168333,11.288333,10.970000,11.105000,10.949256,18273000
2016-07-08,11.351667,11.650000,11.311667,11.596667,11.434029,18518400
2016-07-11,11.696667,11.836667,11.655000,11.721667,11.557274,15792000
2016-07-12,11.915000,12.040000,11.868333,11.978333,11.810342,13656000
2016-07-13,12.065000,12.068333,11.881667,11.980000,11.811983,12838200
2016-07-14,12.225000,12.268333,12.098333,12.165000,11.994390,16438800
2016-07-15,12.283333,12.290000,12.040000,12.128333,11.958236,12362400
2016-07-18,12.155000,12.256667,12.101667,12.226667,12.055192,7620600
2016-07-19,12.136667,12.193333,12.093333,12.183333,12.012466,11598600
2016-07-20,12.280000,12.383333,12.193333,12.340000,12.166936,8413200
2016-07-21,12.310000,12.358333,12.108333,12.196667,12.025614,11518200
2016-07-22,12.223333,12.368333,12.168333,12.361667,12.188299,9779400
2016-07-25,12.320000,12.326667,12.141667,12.268333,12.096275,12078000
2016-07-26,12.241667,12.345000,12.110000,12.273333,12.101203,10596000
2016-07-27,12.353333,12.361667,12.085000,12.243333,12.071624,13123800
2016-07-28,12.196667,12.333333,12.106667,12.283333,12.111063,10542000
2016-07-29,12.231667,12.405000,12.170000,12.328333,12.155432,11108400
2016-08-01,12.346667,12.423333,12.211667,12.298333,12.125854,12450000
2016-08-02,12.248333,12.283333,11.898333,12.061667,11.892508,20812800
2016-08-03,12.043333,12.180000,11.993333,12.170000,11.999319,14200800
2016-08-04,12.191667,12.268333,12.110000,12.213333,12.042046,7901400
2016-08-05,12.343333,12.513333,12.318333,12.511667,12.336195,10390800
2016-08-08,12.550000,12.566667,12.431667,12.486667,12.311545,6884400
2016-08-09,12.501667,12.603333,12.438333,12.500000,12.324690,9246000
2016-08-10,12.526667,12.540000,12.340000,12.410000,12.235953,8800800
2016-08-11,12.520000,12.633333,12.463333,12.588333,12.411785,10276200
2016-08-12,12.515000,12.593333,12.470000,12.551667,12.375634,8682600
2016-08-15,12.621667,12.726667,12.620000,12.668333,12.490664,9397200
2016-08-16,12.566667,12.581667,12.460000,12.460000,12.285253,9849600
2016-08-17,12.465000,12.555000,12.298333,12.526667,12.350984,15963000
2016-08-18,12.526667,12.621667,12.501667,12.615000,12.438080,8397000
2016-08-19,12.515000,12.593333,12.418333,12.556667,12.380565,8758800
2016-08-22,12.510000,12.598333,12.433333,12.553333,12.377275,9934800
2016-08-23,12.676667,12.738333,12.616667,12.625000,12.447940,11042400
2016-08-24,12.596667,12.618333,12.350000,12.446667,12.272107,16170600
2016-08-25,12.355000,12.490000,12.323333,12.395000,12.221165,15763200
2016-08-26,12.443333,12.646667,12.160000,12.336667,12.163649,22102200
2016-08-29,12.360000,12.568333,12.356667,12.513333,12.337838,7843200
2016-08-30,12.498333,12.556667,12.345000,12.446667,12.272107,13450200
2016-08-31,12.388333,12.408333,12.193333,12.341667,12.168581,16126800
2016-09-01,12.351667,12.405000,12.115000,12.351667,12.178440,13313400
2016-09-02,12.510000,12.600000,12.400000,12.510000,12.334552,15059400
2016-09-06,12.566667,12.635000,12.426667,12.630000,12.452869,15970800
2016-09-07,12.593333,12.658333,12.500000,12.626667,12.449582,14734200
2016-09-08,12.555000,12.608333,12.473333,12.531667,12.355912,12013800
2016-09-09,12.283333,12.283333,11.628333,11.638333,11.475109,31260600
2016-09-12,11.481667,12.208333,11.466667,12.123333,11.953307,26400600
2016-09-13,11.876667,11.925000,11.483333,11.598333,11.435670,29531400
2016-09-14,11.608333,11.841667,11.485000,11.581667,11.419238,20578800
2016-09-15,11.556667,12.008333,11.523333,11.933333,11.765971,17907600
2016-09-16,11.815000,11.850000,11.661667,11.798333,11.632867,16041600
2016-09-19,11.921667,12.048333,11.741667,11.795000,11.629578,12209400
2016-09-20,11.970000,11.998333,11.800000,11.810000,11.644371,10249200
2016-09-21,11.933333,12.231667,11.805000,12.200000,12.031106,21106800
2016-09-22,12.395000,12.485000,12.348333,12.420000,12.248061,18612600
2016-09-23,12.346667,12.375000,12.205000,12.226667,12.057404,8874600
2016-09-26,12.056667,12.091667,11.886667,11.925000,11.759912,17496600
2016-09-27,11.893333,12.163333,11.816667,12.150000,11.981798,10648200
2016-09-28,12.186667,12.353333,12.000000,12.325000,12.154376,10914000
2016-09-29,12.283333,12.361667,11.883333,11.991667,11.825658,18747000
2016-09-30,12.155000,12.393333,12.101667,12.273333,12.103423,12615000
2016-10-03,12.170000,12.211667,12.045000,12.156667,11.988372,13907400
2016-10-04,12.198333,12.233333,11.868333,11.988333,11.822370,18527400
2016-10-05,12.096667,12.220000,12.090000,12.146667,11.978511,13585800
2016-10-06,12.093333,12.203333,11.986667,12.166667,11.998236,8544000
2016-10-07,12.215000,12.250000,11.891667,12.035000,11.868391,17583000
2016-10-10,12.220000,12.313333,12.193333,12.216667,12.047543,9625200
2016-10-11,12.135000,12.151667,11.618333,11.771667,11.608703,27124200
2016-10-12,11.788333,11.908333,11.690000,11.815000,11.651436,14817600
2016-10-13,11.553333,11.786667,11.390000,11.695000,11.533096,18209400
2016-10-14,11.888333,11.965000,11.693333,11.706667,11.544601,20566200
2016-10-17,11.701667,11.750000,11.548333,11.593333,11.432837,13486200
2016-10-18,11.886667,11.891667,11.726667,11.791667,11.628426,10405200
2016-10-19,11.843333,11.950000,11.780000,11.890000,11.725396,9282000
2016-10-20,11.823333,11.931667,11.696667,11.825000,11.661297,13710600
2016-10-21,11.671667,11.856667,11.641667,11.831667,11.667873,10195800
2016-10-24,12.000000,12.060000,11.925000,11.981667,11.815795,10303800
2016-10-25,11.958333,12.003333,11.838333,11.880000,11.715534,14310600
2016-10-26,11.713333,11.906667,11.663333,11.805000,11.641575,12810600
2016-10-27,11.936667,11.938333,11.688333,11.705000,11.542957,13881600
2016-10-28,11.690000,11.825000,11.465000,11.591667,11.431195,22219800
2016-10-31,11.656667,11.700000,11.565000,11.583333,11.422977,9598200
2016-11-01,11.655000,11.665000,11.115000,11.350000,11.192873,19231800
2016-11-02,11.283333,11.355000,11.055000,11.133333,10.979205,14668200
2016-11-03,11.176667,11.213333,10.933333,10.985000,10.832926,14239200
2016-11-04,11.000000,11.156667,10.918333,10.933333,10.781976,16387200
2016-11-07,11.405000,11.673333,11.378333,11.653333,11.492007,17326800
2016-11-08,11.590000,11.933333,11.541667,11.811667,11.648149,17086200
2016-11-09,11.521667,12.316667,11.516667,12.213333,12.044256,35916600
2016-11-10,12.363333,12.525000,12.003333,12.288333,12.118217,29432400
2016-11-11,12.156667,12.251667,12.018333,12.206667,12.037683,18337800
2016-11-14,12.308333,12.348333,12.088333,12.230000,12.060690,13857600
2016-11-15,12.311667,12.515000,12.266667,12.515000,12.341747,13950000
2016-11-16,12.391667,12.491667,12.370000,12.451667,12.279290,10399800
2016-11-17,12.473333,12.648333,12.455000,12.633333,12.458440,11466600
2016-11-18,12.648333,12.683333,12.515000,12.550000,12.376262,11513400
2016-11-21,12.666667,12.840000,12.641667,12.831667,12.654028,13868400
2016-11-22,12.903333,12.946667,12.761667,12.906667,12.727992,11639400
2016-11-23,12.803333,12.940000,12.763333,12.930000,12.750999,10035600
2016-11-25,13.000000,13.078333,12.983333,13.078333,12.897280,4209600
2016-11-28,13.008333,13.065000,12.866667,12.893333,12.714841,10170000
2016-11-29,12.896667,13.055000,12.831667,12.966667,12.787159,8609400
2016-11-30,13.091667,13.125000,12.855000,12.863333,12.685256,13344000
2016-12-01,12.923333,12.926667,12.650000,12.715000,12.538976,12802800
2016-12-02,12.740000,12.840000,12.670000,12.738333,12.561986,9079200
2016-12-05,12.908333,13.040000,12.871667,12.953333,12.774009,12268200
2016-12-06,13.010000,13.100000,12.911667,13.096667,12.915359,10826400
2016-12-07,13.063333,13.618333,13.035000,13.596667,13.408439,18577200
2016-12-08,13.598333,13.805000,13.545000,13.700000,13.510340,12175800
2016-12-09,13.756667,13.951667,13.746667,13.945000,13.751948,13018800
2016-12-12,13.936667,14.036667,13.816667,13.906667,13.714147,11302800
2016-12-13,14.045000,14.288333,14.041667,14.171667,13.975478,14863800
2016-12-14,14.115000,14.275000,13.735000,13.848333,13.656620,21188400
2016-12-15,13.886667,14.183333,13.855000,13.990000,13.796326,14730000
2016-12-16,14.103333,14.106667,13.851667,13.930000,13.737157,14220000
2016-12-19,13.966667,14.098333,13.926667,14.006667,13.812762,9935400
2016-12-20,14.120000,14.201667,14.075000,14.155000,13.959042,11544600
2016-12-21,14.143333,14.176667,14.050000,14.050000,13.855495,7149000
2016-12-22,14.015000,14.040000,13.891667,13.983333,13.789751,9991800
2016-12-23,13.973333,14.031667,13.943333,14.025000,13.830840,6234000
2016-12-27,14.090000,14.216667,14.088333,14.131667,13.936032,6229200
2016-12-28,14.180000,14.190000,13.760000,13.795000,13.604025,11050800
2016-12-29,13.800000,13.870000,13.680000,13.771667,13.581016,9184200
2016-12-30,13.841667,13.858333,13.476667,13.630000,13.441310,17811000
2017-01-03,13.896667,14.035000,13.683333,13.925000,13.732224,14394600
2017-01-04,13.991667,14.203333,13.991667,14.173333,13.977120,12562200
2017-01-05,14.115000,14.173333,13.968333,14.130000,13.934388,12929400
2017-01-06,14.165000,14.390000,14.045000,14.290000,14.092174,11770200
2017-01-09,14.228333,14.261667,14.138333,14.155000,13.959042,11510400
2017-01-10,14.153333,14.328333,14.060000,14.131667,13.936032,9414000
2017-01-11,14.115000,14.251667,13.978333,14.246667,14.049438,19452600
2017-01-12,14.146667,14.193333,13.856667,14.153333,13.957397,17718600
2017-01-13,14.191667,14.313333,14.180000,14.241667,14.044508,7945800
2017-01-17,14.101667,14.196667,14.015000,14.110000,13.914664,11187000
2017-01-18,14.150000,14.193333,14.033333,14.183333,13.986983,8062200
2017-01-19,14.200000,14.236667,13.936667,14.035000,13.840703,12277200
2017-01-20,14.178333,14.288333,14.056667,14.180000,13.983696,14299800
2017-01-23,14.105000,14.190000,13.906667,14.070000,13.875216,12111000
2017-01-24,14.115000,14.430000,14.091667,14.338333,14.139835,10307400
2017-01-25,14.546667,14.710000,14.505000,14.686667,14.483349,14782800
2017-01-26,14.676667,14.738333,14.603333,14.653333,14.450476,10736400
2017-01-27,14.681667,14.710000,14.553333,14.601667,14.399527,8385000
2017-01-30,14.435000,14.443333,14.101667,14.338333,14.139835,13938000
2017-01-31,14.206667,14.330000,14.086667,14.330000,14.131618,10948200
2017-02-01,14.450000,14.511667,14.203333,14.338333,14.139835,11392200
2017-02-02,14.255000,14.416667,14.180000,14.358333,14.159559,8725200
2017-02-03,14.550000,14.686667,14.486667,14.646667,14.443902,15666600
2017-02-06,14.561667,14.643333,14.496667,14.585000,14.383090,7933200
2017-02-07,14.661667,14.705000,14.526667,14.575000,14.373226,10952400
2017-02-08,14.508333,14.653333,14.448333,14.633333,14.430751,7776000
2017-02-09,14.688333,14.951667,14.678333,14.883333,14.677293,10579200
2017-02-10,14.968333,15.110000,14.943333,15.058333,14.849869,7957200
2017-02-13,15.170000,15.363333,15.166667,15.288333,15.076685,8113800
2017-02-14,15.263333,15.490000,15.185000,15.485000,15.270631,9622200
2017-02-15,15.431667,15.768333,15.425000,15.716667,15.499090,10333800
2017-02-16,15.731667,15.771667,15.515000,15.686667,15.469507,10888200
2017-02-17,15.528333,15.751667,15.528333,15.748333,15.530316,7430400
2017-02-21,15.846667,16.075001,15.843333,16.020000,15.798223,10543200
2017-02-22,15.945000,16.046667,15.905000,15.991667,15.770285,10210200
2017-02-23,16.121668,16.121668,15.848333,16.031668,15.809729,9877800
2017-02-24,15.820000,16.091667,15.815000,16.084999,15.862321,7814400
2017-02-27,16.068333,16.195000,16.004999,16.156668,15.933003,8812200
2017-02-28,16.066668,16.123333,15.933333,16.036667,15.814660,7790400
2017-03-01,16.415001,16.803333,16.411667,16.683332,16.452370,11277600
2017-03-02,16.651667,16.655001,16.370001,16.400000,16.172960,9867000
2017-03-03,16.363333,16.446667,16.270000,16.415001,16.187757,8483400
2017-03-06,16.205000,16.343332,16.116667,16.271667,16.046408,8242800
2017-03-07,16.186666,16.271667,16.066668,16.126667,15.903415,7540800
2017-03-08,16.181667,16.238333,15.990000,16.021667,15.799867,8508600
2017-03-09,16.043333,16.155001,15.855000,16.078333,15.855750,8944200
2017-03-10,16.308332,16.316668,16.026667,16.236668,16.011892,10404600
2017-03-13,16.233334,16.276667,16.153334,16.261667,16.036545,5397000
2017-03-14,16.139999,16.153334,15.936667,16.094999,15.872182,10797600
2017-03-15,16.215000,16.591667,16.158333,16.476667,16.248569,9540000
2017-03-16,16.526667,16.546667,16.321667,16.411667,16.184467,9093600
2017-03-17,16.466667,16.501667,16.303333,16.303333,16.077637,6909600
2017-03-20,16.303333,16.371668,16.160000,16.256666,16.031610,6405000
2017-03-21,16.396667,16.424999,15.600000,15.638333,15.421838,18525000
2017-03-22,15.630000,15.800000,15.486667,15.733333,15.515525,10142400
2017-03-23,15.675000,15.943333,15.596667,15.680000,15.462931,9375600
2017-03-24,15.750000,15.886667,15.470000,15.648333,15.431700,10599000
2017-03-27,15.246667,15.656667,15.191667,15.591667,15.375819,9946800
2017-03-28,15.530000,16.036667,15.500000,15.916667,15.696321,10295400
2017-03-29,15.865000,16.030001,15.813333,15.990000,15.768639,7371600
2017-03-30,15.970000,16.176666,15.921667,16.115000,15.891910,7879800
2017-03-31,16.041668,16.170000,16.001667,16.001667,15.780144,7813800
2017-04-03,16.028334,16.075001,15.640000,15.940000,15.719329,12163800
2017-04-04,15.858333,15.976667,15.773333,15.966667,15.745628,6782400
2017-04-05,16.113333,16.341667,15.766667,15.805000,15.586199,16408800
2017-04-06,15.853333,16.058332,15.745000,15.935000,15.714401,7620000
2017-04-07,15.891667,16.053333,15.778333,15.888333,15.668380,8151000
2017-04-10,15.923333,16.103333,15.800000,15.913333,15.693032,9967200
2017-04-11,15.825000,15.883333,15.511667,15.856667,15.637150,12255600
2017-04-12,15.795000,15.833333,15.593333,15.656667,15.439919,8351400
2017-04-13,15.571667,15.738333,15.350000,15.358333,15.145715,12218400
2017-04-17,15.460000,15.746667,15.415000,15.746667,15.528674,6784200
2017-04-18,15.580000,15.720000,15.446667,15.596667,15.380751,8773800
2017-04-19,15.740000,15.820000,15.465000,15.516667,15.301858,8900400
2017-04-20,15.653333,15.991667,15.583333,15.878333,15.658517,11680200
2017-04-21,15.866667,15.881667,15.645000,15.745000,15.527030,8880000
2017-04-24,16.261667,16.303333,16.143333,16.245001,16.020107,11308800
2017-04-25,16.401667,16.618334,16.383333,16.530001,16.301161,11515200
2017-04-26,16.526667,16.736668,16.493334,16.506666,16.278151,10188600
2017-04-27,16.586666,16.613333,16.413334,16.546667,16.317600,7878000
2017-04-28,16.601667,16.608334,16.401667,16.445000,16.217337,7252800
2017-05-01,16.545000,16.653334,16.456667,16.548332,16.319242,7725000
2017-05-02,16.593332,16.613333,16.476667,16.576668,16.347183,8122200
2017-05-03,16.473333,16.558332,16.348333,16.523333,16.294588,10046400
2017-05-04,16.580000,16.596666,16.363333,16.555000,16.325817,10213200
2017-05-05,16.645000,16.763332,16.548332,16.763332,16.531267,10150800
2017-05-08,16.761667,16.799999,16.646667,16.753332,16.521404,7222800
2017-05-09,16.806667,16.853333,16.616667,16.708332,16.477024,8028000
2017-05-10,16.680000,16.785000,16.635000,16.785000,16.552631,5956200
2017-05-11,16.673332,16.718332,16.420000,16.693333,16.462238,10720800
2017-05-12,16.620001,16.641666,16.535000,16.610001,16.380058,6540000
2017-05-15,16.691668,16.893333,16.691668,16.856667,16.623308,9602400
2017-05-16,16.940001,16.943333,16.726667,16.820000,16.587149,8385000
2017-05-17,16.401667,16.511667,15.906667,15.935000,15.714401,20311200
2017-05-18,15.893333,16.301666,15.843333,16.100000,15.877115,12619200
2017-05-19,16.228333,16.576668,16.213333,16.413334,16.186113,11126400
2017-05-22,16.533333,16.708332,16.525000,16.676666,16.445797,6535200
2017-05-23,16.758333,16.820000,16.670000,16.781668,16.549345,6498600
2017-05-24,16.836666,16.916668,16.751667,16.876667,16.643028,7976400
2017-05-25,16.998333,17.201668,16.963333,17.115000,16.878065,9667200
2017-05-26,17.078333,17.160000,17.068333,17.123333,16.886282,4870800
2017-05-30,17.043333,17.133333,17.003332,17.081667,16.845190,5204400
2017-05-31,17.145000,17.155001,16.886667,17.053333,16.817249,9534600
2017-06-01,17.155001,17.458332,17.098333,17.451668,17.210070,7765200
2017-06-02,17.473333,17.673332,17.401667,17.620001,17.376076,7753200
2017-06-05,17.593332,17.660000,17.546667,17.596666,17.353062,5758800
2017-06-06,17.450001,17.586666,17.406668,17.438334,17.196920,6904200
2017-06-07,17.511667,17.570000,17.341667,17.516666,17.274170,7147200
2017-06-08,17.533333,17.660000,17.410000,17.538334,17.295536,9801600
2017-06-09,17.613333,17.806667,17.148333,17.465000,17.223219,16343400
2017-06-12,17.391666,17.461666,17.241667,17.441668,17.200209,11938800
2017-06-13,17.581667,17.713333,17.496668,17.693333,17.448393,7860600
2017-06-14,17.768333,17.768333,17.416668,17.631666,17.387579,13293000
2017-06-15,17.295000,17.555000,17.216667,17.520000,17.277458,9075000
2017-06-16,17.565001,17.565001,17.315001,17.520000,17.277458,7507800
2017-06-19,17.738333,17.983334,17.715000,17.963333,17.714653,8482200
2017-06-20,17.875000,17.881666,17.603333,17.620001,17.376076,8854200
2017-06-21,17.683332,17.721666,17.476667,17.583332,17.339912,9190800
2017-06-22,17.588333,17.709999,17.521667,17.563334,17.320189,6914400
2017-06-23,17.590000,17.705000,17.481667,17.638332,17.394152,5706000
2017-06-26,17.788334,17.891666,17.603333,17.653334,17.408949,7596600
2017-06-27,17.591667,17.670000,17.228333,17.243334,17.004622,11029800
2017-06-28,17.476667,17.731667,17.416668,17.676666,17.431953,7755000
2017-06-29,17.719999,17.730000,16.915001,17.230000,16.991476,19205400
2017-06-30,17.415001,17.503332,17.263332,17.311666,17.072004,10257600
2017-07-03,17.545000,17.646667,17.396667,17.396667,17.155832,7524000
2017-07-05,17.481667,17.561666,17.281668,17.510000,17.267595,7205400
2017-07-06,17.321667,17.350000,16.985001,17.043333,16.807390,10683000
2017-07-07,17.171667,17.393333,17.128332,17.356667,17.116385,7477200
2017-07-10,17.326668,17.503332,17.285000,17.405001,17.164047,4737000
2017-07-11,17.365000,17.448334,17.080000,17.365000,17.124603,7011000
2017-07-12,17.605000,17.795000,17.603333,17.756666,17.510847,7850400
2017-07-13,17.761667,17.870001,17.701668,17.840000,17.593027,6774600
2017-07-14,17.850000,18.174999,17.816668,18.076668,17.826416,7104000
2017-07-17,18.070000,18.166668,18.038334,18.078333,17.828062,6305400
2017-07-18,17.978333,18.121668,17.889999,18.106667,17.856003,7012200
2017-07-19,18.191668,18.400000,18.181667,18.400000,18.145275,6262200
2017-07-20,18.461666,18.490000,18.286667,18.413334,18.158424,9073200
2017-07-21,18.276667,18.376667,18.215000,18.376667,18.122261,7255800
2017-07-24,18.350000,18.386667,18.238333,18.358334,18.104187,6265200
2017-07-25,18.555000,18.570000,18.428333,18.468332,18.212662,7301400
2017-07-26,18.558332,18.566668,18.411667,18.483334,18.227453,5146800
2017-07-27,18.608334,18.608334,18.098333,18.440001,18.184721,10401000
2017-07-28,18.301666,18.391666,18.190001,18.353333,18.099253,6430200
2017-07-31,18.463333,18.481667,18.275000,18.328333,18.074598,5336400
2017-08-01,18.481667,18.486668,18.336666,18.436666,18.181437,4848000
2017-08-02,18.481667,18.506666,18.233334,18.458332,18.202801,7217400
2017-08-03,18.446667,18.446667,18.293333,18.371668,18.117334,5593200
2017-08-04,18.481667,18.541668,18.363333,18.450001,18.194586,5124000
2017-08-07,18.468332,18.556667,18.445000,18.548332,18.291553,3559800
2017-08-08,18.481667,18.788334,18.325001,18.433332,18.178144,7808400
2017-08-09,18.241667,18.421667,18.145000,18.405001,18.150208,7543200
2017-08-10,18.193333,18.221666,17.620001,17.639999,17.395794,11977200
2017-08-11,17.678333,17.851667,17.625000,17.706667,17.461538,8313600
2017-08-14,18.021667,18.280001,18.014999,18.226667,17.974342,7107600
2017-08-15,18.326668,18.326668,18.145000,18.223333,17.971054,5676000
2017-08-16,18.333332,18.450001,18.205000,18.305000,18.051590,7513800
2017-08-17,18.148333,18.226667,17.455000,17.458332,17.216644,13317600
2017-08-18,17.410000,17.678333,17.256666,17.360001,17.119675,11378400
2017-08-21,17.355000,17.465000,17.174999,17.413334,17.172270,5262000
2017-08-22,17.541668,17.985001,17.541668,17.926666,17.678493,7986600
2017-08-23,17.705000,17.855000,17.663334,17.748333,17.502626,5419200
2017-08-24,17.850000,17.883333,17.571667,17.626667,17.382648,8395200
2017-08-25,17.813334,17.973333,17.709999,17.743334,17.497698,5857200
2017-08-28,17.861668,17.879999,17.645000,17.746668,17.500988,4020600
2017-08-29,17.416668,17.865000,17.388332,17.796667,17.550293,6915600
2017-08-30,17.799999,18.120001,17.746668,18.061666,17.811626,7984800
2017-08-31,18.213333,18.434999,18.186666,18.366667,18.112404,6667200
2017-09-01,18.478333,18.559999,18.415001,18.466667,18.211018,5657400
2017-09-05,18.318333,18.373333,17.798332,18.048332,17.798475,14215200
2017-09-06,18.226667,18.313334,18.083332,18.231667,17.979275,6815400
2017-09-07,18.313334,18.313334,18.110001,18.218332,17.966120,5836200
2017-09-08,18.143333,18.266666,18.088333,18.141666,17.890516,6164400
2017-09-11,18.468332,18.746668,18.468332,18.713333,18.454271,8384400
2017-09-12,18.816668,18.923332,18.775000,18.918333,18.656433,6678000
2017-09-13,18.833332,18.953333,18.816668,18.953333,18.690948,6226200
2017-09-14,18.858334,18.969999,18.811666,18.926666,18.664652,6827400
2017-09-15,18.878332,19.013332,18.853333,19.010000,18.746830,6473400
2017-09-18,19.083332,19.200001,19.011667,19.111668,18.847092,7482000
2017-09-19,19.170000,19.188334,19.080000,19.156668,18.891466,5507400
2017-09-20,19.183332,19.211666,18.926666,19.186666,18.921053,7971000
2017-09-21,19.133333,19.160000,18.980000,19.023333,18.759975,4191600
2017-09-22,18.940001,19.076668,18.938334,19.033333,18.769840,3974400
2017-09-25,18.963333,19.058332,18.716667,18.915001,18.653145,9400800
2017-09-26,19.016666,19.080000,18.883333,18.948334,18.686018,5087400
2017-09-27,19.131666,19.258333,18.896667,19.153334,18.888178,7734000
2017-09-28,19.088333,19.243334,19.061666,19.226667,18.960497,4609200
2017-09-29,19.209999,19.446667,19.173332,19.411667,19.142937,6039600
2017-10-02,19.485001,19.668333,19.463333,19.658333,19.386185,5391600
2017-10-03,19.708332,19.805000,19.655001,19.799999,19.525894,4357800
2017-10-04,19.763332,19.933332,19.728333,19.863333,19.588348,4900200
2017-10-05,19.943333,20.219999,19.923332,20.205000,19.925287,5519400
2017-10-06,20.093332,20.160000,20.025000,20.153334,19.874336,6040200
2017-10-09,20.201668,20.219999,19.975000,20.053333,19.775719,4729800
2017-10-10,20.191668,20.298332,20.051666,20.188334,19.908850,4340400
2017-10-11,20.170000,20.293333,20.128332,20.283333,20.002537,6730200
2017-10-12,20.208332,20.295000,20.129999,20.196667,19.917070,6676200
2017-10-13,20.308332,20.344999,20.225000,20.250000,19.969662,4099800
2017-10-16,20.323334,20.396667,20.233334,20.338333,20.056772,6711000
2017-10-17,20.321667,20.396667,20.270000,20.381666,20.099508,3841200
2017-10-18,20.490000,20.500000,20.393333,20.440001,20.157032,4038600
2017-10-19,20.216667,20.461666,20.111668,20.458332,20.175114,5784000
2017-10-20,20.683332,20.775000,20.605000,20.751667,20.464386,7128600
